id,name,height_cm,weight_kg,type_list,abilities,evolutions,page_url
0873,Frosmoth,1.3 m (4′03″),42.0 kg (92.6 lbs),"Ice, Bug","[{'name': 'Shield Dust', 'url': 'https://pokemondb.net/ability/shield-dust'}, {'name': 'Ice Scales', 'url': 'https://pokemondb.net/ability/ice-scales'}]","[{'id': '', 'name': 'Snom', 'url': 'https://pokemondb.net/pokedex/snom'}, {'id': '', 'name': 'Frosmoth', 'url': 'https://pokemondb.net/pokedex/frosmoth'}]",https://pokemondb.net//pokedex/frosmoth
0872,Snom,0.3 m (1′00″),3.8 kg (8.4 lbs),"Ice, Bug","[{'name': 'Shield Dust', 'url': 'https://pokemondb.net/ability/shield-dust'}, {'name': 'Ice Scales', 'url': 'https://pokemondb.net/ability/ice-scales'}]","[{'id': '', 'name': 'Snom', 'url': 'https://pokemondb.net/pokedex/snom'}, {'id': '', 'name': 'Frosmoth', 'url': 'https://pokemondb.net/pokedex/frosmoth'}]",https://pokemondb.net//pokedex/snom
0871,Pincurchin,0.3 m (1′00″),1.0 kg (2.2 lbs),Electric,"[{'name': 'Lightning Rod', 'url': 'https://pokemondb.net/ability/lightning-rod'}, {'name': 'Electric Surge', 'url': 'https://pokemondb.net/ability/electric-surge'}]",,https://pokemondb.net//pokedex/pincurchin
0870,Falinks,3.0 m (9′10″),62.0 kg (136.7 lbs),Fighting,"[{'name': 'Battle Armor', 'url': 'https://pokemondb.net/ability/battle-armor'}, {'name': 'Defiant', 'url': 'https://pokemondb.net/ability/defiant'}]",,https://pokemondb.net//pokedex/falinks
0869,Alcremie,0.3 m (1′00″),0.5 kg (1.1 lbs),Fairy,"[{'name': 'Sweet Veil', 'url': 'https://pokemondb.net/ability/sweet-veil'}, {'name': 'Aroma Veil', 'url': 'https://pokemondb.net/ability/aroma-veil'}]","[{'id': '', 'name': 'Milcery', 'url': 'https://pokemondb.net/pokedex/milcery'}, {'id': '', 'name': 'Alcremie', 'url': 'https://pokemondb.net/pokedex/alcremie'}]",https://pokemondb.net//pokedex/alcremie
0868,Milcery,0.2 m (0′08″),0.3 kg (0.7 lbs),Fairy,"[{'name': 'Sweet Veil', 'url': 'https://pokemondb.net/ability/sweet-veil'}, {'name': 'Aroma Veil', 'url': 'https://pokemondb.net/ability/aroma-veil'}]","[{'id': '', 'name': 'Milcery', 'url': 'https://pokemondb.net/pokedex/milcery'}, {'id': '', 'name': 'Alcremie', 'url': 'https://pokemondb.net/pokedex/alcremie'}]",https://pokemondb.net//pokedex/milcery
0867,Runerigus,1.6 m (5′03″),66.6 kg (146.8 lbs),"Ground, Ghost","[{'name': 'Wandering Spirit', 'url': 'https://pokemondb.net/ability/wandering-spirit'}]","[{'id': '', 'name': 'Yamask', 'url': 'https://pokemondb.net/pokedex/yamask'}, {'id': '', 'name': 'Cofagrigus', 'url': 'https://pokemondb.net/pokedex/cofagrigus'}, {'id': '', 'name': 'Yamask', 'url': 'https://pokemondb.net/pokedex/yamask'}, {'id': '', 'name': 'Runerigus', 'url': 'https://pokemondb.net/pokedex/runerigus'}]",https://pokemondb.net//pokedex/runerigus
0866,Mr. Rime,1.5 m (4′11″),58.2 kg (128.3 lbs),"Ice, Psychic","[{'name': 'Tangled Feet', 'url': 'https://pokemondb.net/ability/tangled-feet'}, {'name': 'Screen Cleaner', 'url': 'https://pokemondb.net/ability/screen-cleaner'}, {'name': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}]","[{'id': '', 'name': 'Mime Jr.', 'url': 'https://pokemondb.net/pokedex/mime-jr'}, {'id': '', 'name': 'Mr. Mime', 'url': 'https://pokemondb.net/pokedex/mr-mime'}, {'id': '', 'name': 'Mr. Mime', 'url': 'https://pokemondb.net/pokedex/mr-mime'}, {'id': '', 'name': 'Mr. Rime', 'url': 'https://pokemondb.net/pokedex/mr-rime'}]",https://pokemondb.net//pokedex/mr-rime
0865,Sirfetch'd,0.8 m (2′07″),117.0 kg (257.9 lbs),Fighting,"[{'name': 'Steadfast', 'url': 'https://pokemondb.net/ability/steadfast'}, {'name': 'Scrappy', 'url': 'https://pokemondb.net/ability/scrappy'}]","[{'id': '', 'name': ""Farfetch'd"", 'url': 'https://pokemondb.net/pokedex/farfetchd'}, {'id': '', 'name': ""Sirfetch'd"", 'url': 'https://pokemondb.net/pokedex/sirfetchd'}]",https://pokemondb.net//pokedex/sirfetchd
0864,Cursola,1.0 m (3′03″),0.4 kg (0.9 lbs),Ghost,"[{'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}, {'name': 'Perish Body', 'url': 'https://pokemondb.net/ability/perish-body'}]","[{'id': '', 'name': 'Corsola', 'url': 'https://pokemondb.net/pokedex/corsola'}, {'id': '', 'name': 'Cursola', 'url': 'https://pokemondb.net/pokedex/cursola'}]",https://pokemondb.net//pokedex/cursola
0863,Perrserker,0.8 m (2′07″),28.0 kg (61.7 lbs),Steel,"[{'name': 'Battle Armor', 'url': 'https://pokemondb.net/ability/battle-armor'}, {'name': 'Tough Claws', 'url': 'https://pokemondb.net/ability/tough-claws'}, {'name': 'Steely Spirit', 'url': 'https://pokemondb.net/ability/steely-spirit'}]","[{'id': '', 'name': 'Meowth', 'url': 'https://pokemondb.net/pokedex/meowth'}, {'id': '', 'name': 'Persian', 'url': 'https://pokemondb.net/pokedex/persian'}, {'id': '', 'name': 'Meowth', 'url': 'https://pokemondb.net/pokedex/meowth'}, {'id': '', 'name': 'Persian', 'url': 'https://pokemondb.net/pokedex/persian'}, {'id': '', 'name': 'Meowth', 'url': 'https://pokemondb.net/pokedex/meowth'}, {'id': '', 'name': 'Perrserker', 'url': 'https://pokemondb.net/pokedex/perrserker'}]",https://pokemondb.net//pokedex/perrserker
0857,Hattrem,0.6 m (2′00″),4.8 kg (10.6 lbs),Psychic,"[{'name': 'Healer', 'url': 'https://pokemondb.net/ability/healer'}, {'name': 'Anticipation', 'url': 'https://pokemondb.net/ability/anticipation'}, {'name': 'Magic Bounce', 'url': 'https://pokemondb.net/ability/magic-bounce'}]","[{'id': '', 'name': 'Hatenna', 'url': 'https://pokemondb.net/pokedex/hatenna'}, {'id': '', 'name': 'Hattrem', 'url': 'https://pokemondb.net/pokedex/hattrem'}, {'id': '', 'name': 'Hatterene', 'url': 'https://pokemondb.net/pokedex/hatterene'}]",https://pokemondb.net//pokedex/hattrem
0856,Hatenna,0.4 m (1′04″),3.4 kg (7.5 lbs),Psychic,"[{'name': 'Healer', 'url': 'https://pokemondb.net/ability/healer'}, {'name': 'Anticipation', 'url': 'https://pokemondb.net/ability/anticipation'}, {'name': 'Magic Bounce', 'url': 'https://pokemondb.net/ability/magic-bounce'}]","[{'id': '', 'name': 'Hatenna', 'url': 'https://pokemondb.net/pokedex/hatenna'}, {'id': '', 'name': 'Hattrem', 'url': 'https://pokemondb.net/pokedex/hattrem'}, {'id': '', 'name': 'Hatterene', 'url': 'https://pokemondb.net/pokedex/hatterene'}]",https://pokemondb.net//pokedex/hatenna
0861,Grimmsnarl,1.5 m (4′11″),61.0 kg (134.5 lbs),"Dark, Fairy","[{'name': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}, {'name': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'name': 'Pickpocket', 'url': 'https://pokemondb.net/ability/pickpocket'}]","[{'id': '', 'name': 'Impidimp', 'url': 'https://pokemondb.net/pokedex/impidimp'}, {'id': '', 'name': 'Morgrem', 'url': 'https://pokemondb.net/pokedex/morgrem'}, {'id': '', 'name': 'Grimmsnarl', 'url': 'https://pokemondb.net/pokedex/grimmsnarl'}]",https://pokemondb.net//pokedex/grimmsnarl
0858,Hatterene,2.1 m (6′11″),5.1 kg (11.2 lbs),"Psychic, Fairy","[{'name': 'Healer', 'url': 'https://pokemondb.net/ability/healer'}, {'name': 'Anticipation', 'url': 'https://pokemondb.net/ability/anticipation'}, {'name': 'Magic Bounce', 'url': 'https://pokemondb.net/ability/magic-bounce'}]","[{'id': '', 'name': 'Hatenna', 'url': 'https://pokemondb.net/pokedex/hatenna'}, {'id': '', 'name': 'Hattrem', 'url': 'https://pokemondb.net/pokedex/hattrem'}, {'id': '', 'name': 'Hatterene', 'url': 'https://pokemondb.net/pokedex/hatterene'}]",https://pokemondb.net//pokedex/hatterene
0860,Morgrem,0.8 m (2′07″),12.5 kg (27.6 lbs),"Dark, Fairy","[{'name': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}, {'name': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'name': 'Pickpocket', 'url': 'https://pokemondb.net/ability/pickpocket'}]","[{'id': '', 'name': 'Impidimp', 'url': 'https://pokemondb.net/pokedex/impidimp'}, {'id': '', 'name': 'Morgrem', 'url': 'https://pokemondb.net/pokedex/morgrem'}, {'id': '', 'name': 'Grimmsnarl', 'url': 'https://pokemondb.net/pokedex/grimmsnarl'}]",https://pokemondb.net//pokedex/morgrem
0862,Obstagoon,1.6 m (5′03″),46.0 kg (101.4 lbs),"Dark, Normal","[{'name': 'Reckless', 'url': 'https://pokemondb.net/ability/reckless'}, {'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'name': 'Defiant', 'url': 'https://pokemondb.net/ability/defiant'}]","[{'id': '', 'name': 'Zigzagoon', 'url': 'https://pokemondb.net/pokedex/zigzagoon'}, {'id': '', 'name': 'Linoone', 'url': 'https://pokemondb.net/pokedex/linoone'}, {'id': '', 'name': 'Zigzagoon', 'url': 'https://pokemondb.net/pokedex/zigzagoon'}, {'id': '', 'name': 'Linoone', 'url': 'https://pokemondb.net/pokedex/linoone'}, {'id': '', 'name': 'Obstagoon', 'url': 'https://pokemondb.net/pokedex/obstagoon'}]",https://pokemondb.net//pokedex/obstagoon
0859,Impidimp,0.4 m (1′04″),5.5 kg (12.1 lbs),"Dark, Fairy","[{'name': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}, {'name': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'name': 'Pickpocket', 'url': 'https://pokemondb.net/ability/pickpocket'}]","[{'id': '', 'name': 'Impidimp', 'url': 'https://pokemondb.net/pokedex/impidimp'}, {'id': '', 'name': 'Morgrem', 'url': 'https://pokemondb.net/pokedex/morgrem'}, {'id': '', 'name': 'Grimmsnarl', 'url': 'https://pokemondb.net/pokedex/grimmsnarl'}]",https://pokemondb.net//pokedex/impidimp
0853,Grapploct,1.6 m (5′03″),39.0 kg (86.0 lbs),Fighting,"[{'name': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}]","[{'id': '', 'name': 'Clobbopus', 'url': 'https://pokemondb.net/pokedex/clobbopus'}, {'id': '', 'name': 'Grapploct', 'url': 'https://pokemondb.net/pokedex/grapploct'}]",https://pokemondb.net//pokedex/grapploct
0849,Toxtricity,1.6 m (5′03″),40.0 kg (88.2 lbs),"Electric, Poison, Electric, Poison","[{'name': 'Punk Rock', 'url': 'https://pokemondb.net/ability/punk-rock'}, {'name': 'Plus', 'url': 'https://pokemondb.net/ability/plus'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}, {'name': 'Punk Rock', 'url': 'https://pokemondb.net/ability/punk-rock'}, {'name': 'Minus', 'url': 'https://pokemondb.net/ability/minus'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}]","[{'id': '', 'name': 'Toxel', 'url': 'https://pokemondb.net/pokedex/toxel'}, {'id': '', 'name': 'Toxtricity', 'url': 'https://pokemondb.net/pokedex/toxtricity'}, {'id': '', 'name': 'Toxtricity', 'url': 'https://pokemondb.net/pokedex/toxtricity'}]",https://pokemondb.net//pokedex/toxtricity
0855,Polteageist,0.2 m (0′08″),0.4 kg (0.9 lbs),Ghost,"[{'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}, {'name': 'Cursed Body', 'url': 'https://pokemondb.net/ability/cursed-body'}]","[{'id': '', 'name': 'Sinistea', 'url': 'https://pokemondb.net/pokedex/sinistea'}, {'id': '', 'name': 'Polteageist', 'url': 'https://pokemondb.net/pokedex/polteageist'}]",https://pokemondb.net//pokedex/polteageist
0847,Barraskewda,1.3 m (4′03″),30.0 kg (66.1 lbs),Water,"[{'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'name': 'Propeller Tail', 'url': 'https://pokemondb.net/ability/propeller-tail'}]","[{'id': '', 'name': 'Arrokuda', 'url': 'https://pokemondb.net/pokedex/arrokuda'}, {'id': '', 'name': 'Barraskewda', 'url': 'https://pokemondb.net/pokedex/barraskewda'}]",https://pokemondb.net//pokedex/barraskewda
0845,Cramorant,0.8 m (2′07″),18.0 kg (39.7 lbs),"Flying, Water","[{'name': 'Gulp Missile', 'url': 'https://pokemondb.net/ability/gulp-missile'}]",,https://pokemondb.net//pokedex/cramorant
0846,Arrokuda,0.5 m (1′08″),1.0 kg (2.2 lbs),Water,"[{'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'name': 'Propeller Tail', 'url': 'https://pokemondb.net/ability/propeller-tail'}]","[{'id': '', 'name': 'Arrokuda', 'url': 'https://pokemondb.net/pokedex/arrokuda'}, {'id': '', 'name': 'Barraskewda', 'url': 'https://pokemondb.net/pokedex/barraskewda'}]",https://pokemondb.net//pokedex/arrokuda
0851,Centiskorch,3.0 m (9′10″),120.0 kg (264.6 lbs),"Fire, Bug","[{'name': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}, {'name': 'White Smoke', 'url': 'https://pokemondb.net/ability/white-smoke'}, {'name': 'Flame Body', 'url': 'https://pokemondb.net/ability/flame-body'}]","[{'id': '', 'name': 'Sizzlipede', 'url': 'https://pokemondb.net/pokedex/sizzlipede'}, {'id': '', 'name': 'Centiskorch', 'url': 'https://pokemondb.net/pokedex/centiskorch'}]",https://pokemondb.net//pokedex/centiskorch
0854,Sinistea,0.1 m (0′04″),0.2 kg (0.4 lbs),Ghost,"[{'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}, {'name': 'Cursed Body', 'url': 'https://pokemondb.net/ability/cursed-body'}]","[{'id': '', 'name': 'Sinistea', 'url': 'https://pokemondb.net/pokedex/sinistea'}, {'id': '', 'name': 'Polteageist', 'url': 'https://pokemondb.net/pokedex/polteageist'}]",https://pokemondb.net//pokedex/sinistea
0850,Sizzlipede,0.7 m (2′04″),1.0 kg (2.2 lbs),"Fire, Bug","[{'name': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}, {'name': 'White Smoke', 'url': 'https://pokemondb.net/ability/white-smoke'}, {'name': 'Flame Body', 'url': 'https://pokemondb.net/ability/flame-body'}]","[{'id': '', 'name': 'Sizzlipede', 'url': 'https://pokemondb.net/pokedex/sizzlipede'}, {'id': '', 'name': 'Centiskorch', 'url': 'https://pokemondb.net/pokedex/centiskorch'}]",https://pokemondb.net//pokedex/sizzlipede
0852,Clobbopus,0.6 m (2′00″),4.0 kg (8.8 lbs),Fighting,"[{'name': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}]","[{'id': '', 'name': 'Clobbopus', 'url': 'https://pokemondb.net/pokedex/clobbopus'}, {'id': '', 'name': 'Grapploct', 'url': 'https://pokemondb.net/pokedex/grapploct'}]",https://pokemondb.net//pokedex/clobbopus
0848,Toxel,0.4 m (1′04″),11.0 kg (24.3 lbs),"Electric, Poison","[{'name': 'Rattled', 'url': 'https://pokemondb.net/ability/rattled'}, {'name': 'Static', 'url': 'https://pokemondb.net/ability/static'}, {'name': 'Klutz', 'url': 'https://pokemondb.net/ability/klutz'}]","[{'id': '', 'name': 'Toxel', 'url': 'https://pokemondb.net/pokedex/toxel'}, {'id': '', 'name': 'Toxtricity', 'url': 'https://pokemondb.net/pokedex/toxtricity'}, {'id': '', 'name': 'Toxtricity', 'url': 'https://pokemondb.net/pokedex/toxtricity'}]",https://pokemondb.net//pokedex/toxel
0844,Sandaconda,3.8 m (12′06″),65.5 kg (144.4 lbs),Ground,"[{'name': 'Sand Spit', 'url': 'https://pokemondb.net/ability/sand-spit'}, {'name': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'name': 'Sand Veil', 'url': 'https://pokemondb.net/ability/sand-veil'}]","[{'id': '', 'name': 'Silicobra', 'url': 'https://pokemondb.net/pokedex/silicobra'}, {'id': '', 'name': 'Sandaconda', 'url': 'https://pokemondb.net/pokedex/sandaconda'}]",https://pokemondb.net//pokedex/sandaconda
0834,Drednaw,1.0 m (3′03″),115.5 kg (254.6 lbs),"Water, Rock","[{'name': 'Strong Jaw', 'url': 'https://pokemondb.net/ability/strong-jaw'}, {'name': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}, {'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}]","[{'id': '', 'name': 'Chewtle', 'url': 'https://pokemondb.net/pokedex/chewtle'}, {'id': '', 'name': 'Drednaw', 'url': 'https://pokemondb.net/pokedex/drednaw'}]",https://pokemondb.net//pokedex/drednaw
0828,Thievul,1.2 m (3′11″),19.9 kg (43.9 lbs),Dark,"[{'name': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'name': 'Unburden', 'url': 'https://pokemondb.net/ability/unburden'}, {'name': 'Stakeout', 'url': 'https://pokemondb.net/ability/stakeout'}]","[{'id': '', 'name': 'Nickit', 'url': 'https://pokemondb.net/pokedex/nickit'}, {'id': '', 'name': 'Thievul', 'url': 'https://pokemondb.net/pokedex/thievul'}]",https://pokemondb.net//pokedex/thievul
0833,Chewtle,0.3 m (1′00″),8.5 kg (18.7 lbs),Water,"[{'name': 'Strong Jaw', 'url': 'https://pokemondb.net/ability/strong-jaw'}, {'name': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}, {'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}]","[{'id': '', 'name': 'Chewtle', 'url': 'https://pokemondb.net/pokedex/chewtle'}, {'id': '', 'name': 'Drednaw', 'url': 'https://pokemondb.net/pokedex/drednaw'}]",https://pokemondb.net//pokedex/chewtle
0843,Silicobra,2.2 m (7′03″),7.6 kg (16.8 lbs),Ground,"[{'name': 'Sand Spit', 'url': 'https://pokemondb.net/ability/sand-spit'}, {'name': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'name': 'Sand Veil', 'url': 'https://pokemondb.net/ability/sand-veil'}]","[{'id': '', 'name': 'Silicobra', 'url': 'https://pokemondb.net/pokedex/silicobra'}, {'id': '', 'name': 'Sandaconda', 'url': 'https://pokemondb.net/pokedex/sandaconda'}]",https://pokemondb.net//pokedex/silicobra
0831,Wooloo,0.6 m (2′00″),6.0 kg (13.2 lbs),Normal,"[{'name': 'Fluffy', 'url': 'https://pokemondb.net/ability/fluffy'}, {'name': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'name': 'Bulletproof', 'url': 'https://pokemondb.net/ability/bulletproof'}]","[{'id': '', 'name': 'Wooloo', 'url': 'https://pokemondb.net/pokedex/wooloo'}, {'id': '', 'name': 'Dubwool', 'url': 'https://pokemondb.net/pokedex/dubwool'}]",https://pokemondb.net//pokedex/wooloo
0832,Dubwool,1.3 m (4′03″),43.0 kg (94.8 lbs),Normal,"[{'name': 'Fluffy', 'url': 'https://pokemondb.net/ability/fluffy'}, {'name': 'Steadfast', 'url': 'https://pokemondb.net/ability/steadfast'}, {'name': 'Bulletproof', 'url': 'https://pokemondb.net/ability/bulletproof'}]","[{'id': '', 'name': 'Wooloo', 'url': 'https://pokemondb.net/pokedex/wooloo'}, {'id': '', 'name': 'Dubwool', 'url': 'https://pokemondb.net/pokedex/dubwool'}]",https://pokemondb.net//pokedex/dubwool
0829,Gossifleur,0.4 m (1′04″),2.2 kg (4.9 lbs),Grass,"[{'name': 'Cotton Down', 'url': 'https://pokemondb.net/ability/cotton-down'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}, {'name': 'Effect Spore', 'url': 'https://pokemondb.net/ability/effect-spore'}]","[{'id': '', 'name': 'Gossifleur', 'url': 'https://pokemondb.net/pokedex/gossifleur'}, {'id': '', 'name': 'Eldegoss', 'url': 'https://pokemondb.net/pokedex/eldegoss'}]",https://pokemondb.net//pokedex/gossifleur
0830,Eldegoss,0.5 m (1′08″),2.5 kg (5.5 lbs),Grass,"[{'name': 'Cotton Down', 'url': 'https://pokemondb.net/ability/cotton-down'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}, {'name': 'Effect Spore', 'url': 'https://pokemondb.net/ability/effect-spore'}]","[{'id': '', 'name': 'Gossifleur', 'url': 'https://pokemondb.net/pokedex/gossifleur'}, {'id': '', 'name': 'Eldegoss', 'url': 'https://pokemondb.net/pokedex/eldegoss'}]",https://pokemondb.net//pokedex/eldegoss
0822,Corvisquire,0.8 m (2′07″),16.0 kg (35.3 lbs),Flying,"[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}, {'name': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}]","[{'id': '', 'name': 'Rookidee', 'url': 'https://pokemondb.net/pokedex/rookidee'}, {'id': '', 'name': 'Corvisquire', 'url': 'https://pokemondb.net/pokedex/corvisquire'}, {'id': '', 'name': 'Corviknight', 'url': 'https://pokemondb.net/pokedex/corviknight'}]",https://pokemondb.net//pokedex/corvisquire
0821,Rookidee,0.2 m (0′08″),1.8 kg (4.0 lbs),Flying,"[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}, {'name': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}]","[{'id': '', 'name': 'Rookidee', 'url': 'https://pokemondb.net/pokedex/rookidee'}, {'id': '', 'name': 'Corvisquire', 'url': 'https://pokemondb.net/pokedex/corvisquire'}, {'id': '', 'name': 'Corviknight', 'url': 'https://pokemondb.net/pokedex/corviknight'}]",https://pokemondb.net//pokedex/rookidee
0827,Nickit,0.6 m (2′00″),8.9 kg (19.6 lbs),Dark,"[{'name': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'name': 'Unburden', 'url': 'https://pokemondb.net/ability/unburden'}, {'name': 'Stakeout', 'url': 'https://pokemondb.net/ability/stakeout'}]","[{'id': '', 'name': 'Nickit', 'url': 'https://pokemondb.net/pokedex/nickit'}, {'id': '', 'name': 'Thievul', 'url': 'https://pokemondb.net/pokedex/thievul'}]",https://pokemondb.net//pokedex/nickit
